channel,message_id,subscribers,channel_type,published_at,checkpoint_min,measured_at,actual_age_min,views,reactions,forwards,source
tweetychannel,409516,775496,social_entertainment,2026-08-02T09:55:23+00:00,10,2026-08-02T10:05:48.707052+00:00,10.22,4061,187,35,telegram
tweetychannel,409516,775496,social_entertainment,2026-08-02T09:55:23+00:00,20,2026-08-02T10:16:29.366605+00:00,20.9,6084,266,36,telegram
tweetychannel,409516,775496,social_entertainment,2026-08-02T09:55:23+00:00,30,2026-08-02T10:25:43.457887+00:00,30.11,8092,288,36,telegram
akharinkhabar,623809,1943342,general_news,2026-08-02T09:56:09+00:00,5,2026-08-02T10:01:35.378836+00:00,5.12,2052,0,0,telegram
akharinkhabar,623809,1943342,general_news,2026-08-02T09:56:09+00:00,10,2026-08-02T10:07:20.851079+00:00,10.76,4098,0,0,telegram
akharinkhabar,623809,1943342,general_news,2026-08-02T09:56:09+00:00,20,2026-08-02T10:16:30.843558+00:00,20.14,8154,0,0,telegram
akharinkhabar,623809,1943342,general_news,2026-08-02T09:56:09+00:00,30,2026-08-02T10:27:02.702061+00:00,30.67,11203,0,0,telegram
varzesh3,298702,1296635,sport,2026-08-02T09:58:38+00:00,5,2026-08-02T10:04:22.017580+00:00,5.62,14439,0,0,telegram
varzesh3,298702,1296635,sport,2026-08-02T09:58:38+00:00,10,2026-08-02T10:09:49.285109+00:00,11.08,21632,0,34,telegram
varzesh3,298702,1296635,sport,2026-08-02T09:58:38+00:00,20,2026-08-02T10:19:02.715661+00:00,20.31,31990,0,34,telegram
varzesh3,298702,1296635,sport,2026-08-02T09:58:38+00:00,30,2026-08-02T10:29:30.636425+00:00,30.77,42317,0,68,telegram
farsna,454013,1816267,general_news,2026-08-02T09:59:53+00:00,5,2026-08-02T10:05:53.005819+00:00,5.72,1367,0,29,telegram
farsna,454013,1816267,general_news,2026-08-02T09:59:53+00:00,10,2026-08-02T10:11:17.416012+00:00,11.13,2365,0,42,telegram
farsna,454013,1816267,general_news,2026-08-02T09:59:53+00:00,20,2026-08-02T10:20:30.399944+00:00,20.35,3406,0,54,telegram
farsna,454013,1816267,general_news,2026-08-02T09:59:53+00:00,30,2026-08-02T10:30:59.246308+00:00,30.82,4705,0,58,telegram
thezoomit,98233,129324,technology,2026-08-02T10:00:06+00:00,5,2026-08-02T10:05:36.338560+00:00,5.5,875,13,6,telegram
thezoomit,98233,129324,technology,2026-08-02T10:00:06+00:00,10,2026-08-02T10:11:01.142913+00:00,10.91,1374,21,8,telegram
thezoomit,98233,129324,technology,2026-08-02T10:00:06+00:00,20,2026-08-02T10:20:14.263719+00:00,20.13,1990,26,9,telegram
thezoomit,98233,129324,technology,2026-08-02T10:00:06+00:00,30,2026-08-02T10:30:43.199989+00:00,30.61,2517,35,9,telegram
tweetychannel,409517,775496,social_entertainment,2026-08-02T10:00:35+00:00,5,2026-08-02T10:05:48.706572+00:00,5.02,2040,126,2,telegram
tweetychannel,409517,775496,social_entertainment,2026-08-02T10:00:35+00:00,10,2026-08-02T10:11:12.924546+00:00,10.43,4067,216,36,telegram
tweetychannel,409517,775496,social_entertainment,2026-08-02T10:00:35+00:00,20,2026-08-02T10:21:44.863174+00:00,20.94,7122,343,37,telegram
tweetychannel,409517,775496,social_entertainment,2026-08-02T10:00:35+00:00,30,2026-08-02T10:30:54.967183+00:00,30.12,9132,401,71,telegram
tweetychannel,409518,775496,social_entertainment,2026-08-02T10:01:01+00:00,5,2026-08-02T10:07:18.869127+00:00,5.89,1024,1,0,telegram
tweetychannel,409518,775496,social_entertainment,2026-08-02T10:01:01+00:00,10,2026-08-02T10:12:30.605211+00:00,11.29,2032,4,0,telegram
tweetychannel,409518,775496,social_entertainment,2026-08-02T10:01:01+00:00,20,2026-08-02T10:21:44.862961+00:00,20.51,4044,4,0,telegram
tweetychannel,409518,775496,social_entertainment,2026-08-02T10:01:01+00:00,30,2026-08-02T10:32:18.159005+00:00,30.99,5052,5,0,telegram
akharinkhabar,623810,1943342,general_news,2026-08-02T10:01:44+00:00,5,2026-08-02T10:07:20.850884+00:00,5.17,2059,0,0,telegram
akharinkhabar,623810,1943342,general_news,2026-08-02T10:01:44+00:00,10,2026-08-02T10:12:32.027921+00:00,10.58,4093,0,0,telegram
akharinkhabar,623810,1943342,general_news,2026-08-02T10:01:44+00:00,20,2026-08-02T10:23:05.367404+00:00,21.11,9157,0,0,telegram
akharinkhabar,623810,1943342,general_news,2026-08-02T10:01:44+00:00,30,2026-08-02T10:32:19.600004+00:00,30.27,11188,0,0,telegram
tweetychannel,409519,775496,social_entertainment,2026-08-02T10:03:08+00:00,5,2026-08-02T10:08:37.370364+00:00,5.28,2039,174,2,telegram
tweetychannel,409519,775496,social_entertainment,2026-08-02T10:03:08+00:00,10,2026-08-02T10:13:49.199214+00:00,10.47,4063,317,36,telegram
tweetychannel,409519,775496,social_entertainment,2026-08-02T10:03:08+00:00,20,2026-08-02T10:24:23.976283+00:00,21.05,7118,440,71,telegram
tweetychannel,409519,775496,social_entertainment,2026-08-02T10:03:08+00:00,30,2026-08-02T10:33:39.460122+00:00,30.26,9131,502,71,telegram
digiato,110991,111087,technology,2026-08-02T10:04:16+00:00,5,2026-08-02T10:09:44.857696+00:00,5.45,566,4,3,telegram
digiato,110991,111087,technology,2026-08-02T10:04:16+00:00,10,2026-08-02T10:14:57.557799+00:00,10.65,915,4,7,telegram
digiato,110991,111087,technology,2026-08-02T10:04:16+00:00,20,2026-08-02T10:25:32.374029+00:00,21.23,1651,10,11,telegram
digiato,110991,111087,technology,2026-08-02T10:04:16+00:00,30,2026-08-02T10:34:48.326273+00:00,30.51,2082,14,11,telegram
digiato,110992,111087,technology,2026-08-02T10:04:16+00:00,5,2026-08-02T10:09:44.857682+00:00,5.45,562,0,2,telegram
digiato,110992,111087,technology,2026-08-02T10:04:16+00:00,10,2026-08-02T10:14:57.557791+00:00,10.65,911,0,7,telegram
digiato,110992,111087,technology,2026-08-02T10:04:16+00:00,20,2026-08-02T10:25:32.374013+00:00,21.23,1682,0,11,telegram
digiato,110992,111087,technology,2026-08-02T10:04:16+00:00,30,2026-08-02T10:34:48.326257+00:00,30.51,2113,0,11,telegram
digiato,110993,111087,technology,2026-08-02T10:04:16+00:00,5,2026-08-02T10:09:44.857653+00:00,5.45,628,0,2,telegram
digiato,110993,111087,technology,2026-08-02T10:04:16+00:00,10,2026-08-02T10:14:57.557784+00:00,10.65,943,0,8,telegram
digiato,110993,111087,technology,2026-08-02T10:04:16+00:00,20,2026-08-02T10:25:32.373996+00:00,21.23,1713,0,11,telegram
digiato,110993,111087,technology,2026-08-02T10:04:16+00:00,30,2026-08-02T10:34:48.326241+00:00,30.51,2144,0,11,telegram
digiato,110994,111087,technology,2026-08-02T10:04:16+00:00,5,2026-08-02T10:09:44.857637+00:00,5.45,592,0,3,telegram
digiato,110994,111087,technology,2026-08-02T10:04:16+00:00,10,2026-08-02T10:14:57.557775+00:00,10.65,941,0,7,telegram
digiato,110994,111087,technology,2026-08-02T10:04:16+00:00,20,2026-08-02T10:25:32.373936+00:00,21.23,1682,0,11,telegram
digiato,110994,111087,technology,2026-08-02T10:04:16+00:00,30,2026-08-02T10:34:48.326226+00:00,30.51,2174,0,11,telegram
digiato,110995,111087,technology,2026-08-02T10:04:16+00:00,5,2026-08-02T10:09:44.857621+00:00,5.45,625,0,3,telegram
digiato,110995,111087,technology,2026-08-02T10:04:16+00:00,10,2026-08-02T10:14:57.557767+00:00,10.65,941,0,7,telegram
digiato,110995,111087,technology,2026-08-02T10:04:16+00:00,20,2026-08-02T10:25:32.373916+00:00,21.23,1741,0,11,telegram
digiato,110995,111087,technology,2026-08-02T10:04:16+00:00,30,2026-08-02T10:34:48.326211+00:00,30.51,2204,0,11,telegram
digiato,110996,111087,technology,2026-08-02T10:04:16+00:00,5,2026-08-02T10:09:44.857605+00:00,5.45,658,0,2,telegram
digiato,110996,111087,technology,2026-08-02T10:04:16+00:00,10,2026-08-02T10:14:57.557754+00:00,10.65,973,0,7,telegram
digiato,110996,111087,technology,2026-08-02T10:04:16+00:00,20,2026-08-02T10:25:32.373898+00:00,21.23,1773,0,11,telegram
digiato,110996,111087,technology,2026-08-02T10:04:16+00:00,30,2026-08-02T10:34:48.326193+00:00,30.51,2206,0,11,telegram
digiato,110997,111087,technology,2026-08-02T10:04:16+00:00,5,2026-08-02T10:09:44.857587+00:00,5.45,595,0,3,telegram
digiato,110997,111087,technology,2026-08-02T10:04:16+00:00,10,2026-08-02T10:14:57.557704+00:00,10.65,941,0,7,telegram
digiato,110997,111087,technology,2026-08-02T10:04:16+00:00,20,2026-08-02T10:25:32.373875+00:00,21.23,1806,0,11,telegram
digiato,110997,111087,technology,2026-08-02T10:04:16+00:00,30,2026-08-02T10:34:48.326176+00:00,30.51,2300,0,11,telegram
digiato,110998,111087,technology,2026-08-02T10:04:16+00:00,5,2026-08-02T10:09:44.857556+00:00,5.45,624,0,3,telegram
digiato,110998,111087,technology,2026-08-02T10:04:16+00:00,10,2026-08-02T10:14:57.557688+00:00,10.65,941,0,7,telegram
digiato,110998,111087,technology,2026-08-02T10:04:16+00:00,20,2026-08-02T10:25:32.373632+00:00,21.23,1716,0,11,telegram
digiato,110998,111087,technology,2026-08-02T10:04:16+00:00,30,2026-08-02T10:34:48.326154+00:00,30.51,2332,0,11,telegram
digiato,110999,111087,technology,2026-08-02T10:04:16+00:00,5,2026-08-02T10:09:44.857076+00:00,5.45,625,0,2,telegram
digiato,110999,111087,technology,2026-08-02T10:04:16+00:00,10,2026-08-02T10:14:57.555620+00:00,10.65,942,0,7,telegram
digiato,110999,111087,technology,2026-08-02T10:04:16+00:00,20,2026-08-02T10:25:32.373546+00:00,21.23,1807,0,11,telegram
digiato,110999,111087,technology,2026-08-02T10:04:16+00:00,30,2026-08-02T10:34:48.324625+00:00,30.51,2331,0,11,telegram
akharinkhabar,623811,1943342,general_news,2026-08-02T10:04:31+00:00,5,2026-08-02T10:09:56.532083+00:00,5.2,2051,0,0,telegram
akharinkhabar,623811,1943342,general_news,2026-08-02T10:04:31+00:00,10,2026-08-02T10:15:12.394372+00:00,10.4,5088,0,0,telegram
akharinkhabar,623811,1943342,general_news,2026-08-02T10:04:31+00:00,20,2026-08-02T10:25:44.939725+00:00,20.98,9152,0,0,telegram
akharinkhabar,623811,1943342,general_news,2026-08-02T10:04:31+00:00,30,2026-08-02T10:35:00.152315+00:00,30.26,12217,0,0,telegram
eghtesadonline,354127,75241,economy,2026-08-02T10:07:48+00:00,5,2026-08-02T10:13:44.331869+00:00,5.8,582,0,1,telegram
eghtesadonline,354127,75241,economy,2026-08-02T10:07:48+00:00,10,2026-08-02T10:19:04.146223+00:00,11.14,952,0,2,telegram
eghtesadonline,354127,75241,economy,2026-08-02T10:07:48+00:00,20,2026-08-02T10:28:14.297638+00:00,20.31,1445,0,3,telegram
eghtesadonline,354127,75241,economy,2026-08-02T10:07:48+00:00,30,2026-08-02T10:38:52.768854+00:00,30.86,1720,1,3,telegram
tweetychannel,409520,775496,social_entertainment,2026-08-02T10:07:52+00:00,5,2026-08-02T10:13:49.198911+00:00,5.74,3034,109,35,telegram
tweetychannel,409520,775496,social_entertainment,2026-08-02T10:07:52+00:00,10,2026-08-02T10:19:08.402579+00:00,11.08,4046,135,35,telegram
tweetychannel,409520,775496,social_entertainment,2026-08-02T10:07:52+00:00,20,2026-08-02T10:28:18.739679+00:00,20.25,7101,165,35,telegram
tweetychannel,409520,775496,social_entertainment,2026-08-02T10:07:52+00:00,30,2026-08-02T10:39:06.534726+00:00,30.79,9139,181,35,telegram
khabarfouri,555857,4823154,general_news,2026-08-02T10:09:10+00:00,5,2026-08-02T10:14:59.482243+00:00,5.75,3065,0,0,telegram
khabarfouri,555857,4823154,general_news,2026-08-02T10:09:10+00:00,10,2026-08-02T10:20:17.186887+00:00,11.07,5100,0,0,telegram
khabarfouri,555857,4823154,general_news,2026-08-02T10:09:10+00:00,20,2026-08-02T10:29:27.651011+00:00,20.24,7147,0,0,telegram
khabarfouri,555857,4823154,general_news,2026-08-02T10:09:10+00:00,30,2026-08-02T10:40:16.609295+00:00,31.05,9191,0,0,telegram
eghtesadonline,354128,75241,economy,2026-08-02T10:10:01+00:00,5,2026-08-02T10:16:24.902596+00:00,6.27,738,1,0,telegram
eghtesadonline,354128,75241,economy,2026-08-02T10:10:01+00:00,10,2026-08-02T10:20:21.607393+00:00,10.22,1042,1,0,telegram
eghtesadonline,354128,75241,economy,2026-08-02T10:10:01+00:00,20,2026-08-02T10:30:50.733423+00:00,20.69,1596,1,2,telegram
eghtesadonline,354128,75241,economy,2026-08-02T10:10:01+00:00,30,2026-08-02T10:40:21.137790+00:00,30.2,1842,3,2,telegram
eghtesadonline,354129,75241,economy,2026-08-02T10:10:01+00:00,5,2026-08-02T10:16:24.902575+00:00,6.27,737,0,0,telegram
eghtesadonline,354129,75241,economy,2026-08-02T10:10:01+00:00,10,2026-08-02T10:20:21.607237+00:00,10.22,1014,0,0,telegram
eghtesadonline,354129,75241,economy,2026-08-02T10:10:01+00:00,20,2026-08-02T10:30:50.733397+00:00,20.69,1628,0,2,telegram
eghtesadonline,354129,75241,economy,2026-08-02T10:10:01+00:00,30,2026-08-02T10:40:21.137767+00:00,30.2,1876,0,2,telegram
eghtesadonline,354130,75241,economy,2026-08-02T10:10:01+00:00,5,2026-08-02T10:16:24.902550+00:00,6.27,737,0,0,telegram
eghtesadonline,354130,75241,economy,2026-08-02T10:10:01+00:00,10,2026-08-02T10:20:21.607206+00:00,10.22,1044,0,0,telegram
eghtesadonline,354130,75241,economy,2026-08-02T10:10:01+00:00,20,2026-08-02T10:30:50.733351+00:00,20.69,1597,0,2,telegram
eghtesadonline,354130,75241,economy,2026-08-02T10:10:01+00:00,30,2026-08-02T10:40:21.137742+00:00,30.2,1872,0,2,telegram
eghtesadonline,354131,75241,economy,2026-08-02T10:10:01+00:00,5,2026-08-02T10:16:24.902051+00:00,6.27,769,0,0,telegram
eghtesadonline,354131,75241,economy,2026-08-02T10:10:01+00:00,10,2026-08-02T10:20:21.606757+00:00,10.22,1074,0,0,telegram
eghtesadonline,354131,75241,economy,2026-08-02T10:10:01+00:00,20,2026-08-02T10:30:50.732719+00:00,20.69,1627,0,2,telegram
eghtesadonline,354131,75241,economy,2026-08-02T10:10:01+00:00,30,2026-08-02T10:40:21.137305+00:00,30.2,1873,0,2,telegram
thezoomit,98234,129324,technology,2026-08-02T10:10:11+00:00,5,2026-08-02T10:16:17.487751+00:00,6.1,811,9,17,telegram
thezoomit,98234,129324,technology,2026-08-02T10:10:11+00:00,10,2026-08-02T10:20:14.262684+00:00,10.05,1089,13,21,telegram
thezoomit,98234,129324,technology,2026-08-02T10:10:11+00:00,20,2026-08-02T10:30:43.199878+00:00,20.52,1834,24,34,telegram
thezoomit,98234,129324,technology,2026-08-02T10:10:11+00:00,30,2026-08-02T10:40:13.567468+00:00,30.03,2199,27,36,telegram
akharinkhabar,623812,1943342,general_news,2026-08-02T10:10:52+00:00,5,2026-08-02T10:16:30.843073+00:00,5.42,3046,0,0,telegram
akharinkhabar,623812,1943342,general_news,2026-08-02T10:10:52+00:00,10,2026-08-02T10:21:46.554477+00:00,10.66,5084,0,0,telegram
akharinkhabar,623812,1943342,general_news,2026-08-02T10:10:52+00:00,20,2026-08-02T10:32:19.599822+00:00,21.14,9137,0,0,telegram
akharinkhabar,623812,1943342,general_news,2026-08-02T10:10:52+00:00,30,2026-08-02T10:41:54.367186+00:00,30.67,13232,0,0,telegram
eghtesadonline,354132,75241,economy,2026-08-02T10:11:25+00:00,5,2026-08-02T10:17:44.264156+00:00,6.17,770,0,0,telegram
eghtesadonline,354132,75241,economy,2026-08-02T10:11:25+00:00,10,2026-08-02T10:21:40.279865+00:00,10.11,1075,0,0,telegram
eghtesadonline,354132,75241,economy,2026-08-02T10:11:25+00:00,20,2026-08-02T10:32:08.814647+00:00,20.59,1690,0,0,telegram
eghtesadonline,354132,75241,economy,2026-08-02T10:11:25+00:00,30,2026-08-02T10:41:39.357202+00:00,30.12,1968,0,0,telegram
eghtesadonline,354133,75241,economy,2026-08-02T10:11:49+00:00,5,2026-08-02T10:17:44.263616+00:00,5.77,742,8,4,telegram
eghtesadonline,354133,75241,economy,2026-08-02T10:11:49+00:00,10,2026-08-02T10:22:58.756866+00:00,11.03,1139,13,4,telegram
eghtesadonline,354133,75241,economy,2026-08-02T10:11:49+00:00,20,2026-08-02T10:32:08.814601+00:00,20.19,1694,15,4,telegram
eghtesadonline,354133,75241,economy,2026-08-02T10:11:49+00:00,30,2026-08-02T10:43:06.202405+00:00,31.16,2032,15,4,telegram
tweetychannel,409521,775496,social_entertainment,2026-08-02T10:11:56+00:00,5,2026-08-02T10:17:50.911013+00:00,5.65,3019,203,36,telegram
tweetychannel,409521,775496,social_entertainment,2026-08-02T10:11:56+00:00,10,2026-08-02T10:23:03.624059+00:00,10.91,5064,256,36,telegram
tweetychannel,409521,775496,social_entertainment,2026-08-02T10:11:56+00:00,20,2026-08-02T10:32:18.158978+00:00,20.07,7110,328,36,telegram
tweetychannel,409521,775496,social_entertainment,2026-08-02T10:11:56+00:00,30,2026-08-02T10:43:10.619117+00:00,31.04,9123,377,70,telegram
footballiapp,493091,49780,sport,2026-08-02T10:12:02+00:00,5,2026-08-02T10:17:39.863068+00:00,5.55,188,4,1,telegram
footballiapp,493091,49780,sport,2026-08-02T10:12:02+00:00,10,2026-08-02T10:22:55.705599+00:00,10.81,280,5,1,telegram
footballiapp,493091,49780,sport,2026-08-02T10:12:02+00:00,20,2026-08-02T10:33:28.504725+00:00,21.36,439,8,3,telegram
footballiapp,493091,49780,sport,2026-08-02T10:12:02+00:00,30,2026-08-02T10:43:03.308667+00:00,30.94,520,10,3,telegram
tweetychannel,409522,775496,social_entertainment,2026-08-02T10:17:41+00:00,5,2026-08-02T10:23:03.623144+00:00,5.16,2022,94,35,telegram
tweetychannel,409522,775496,social_entertainment,2026-08-02T10:17:41+00:00,10,2026-08-02T10:28:18.739529+00:00,10.43,5070,132,35,telegram
tweetychannel,409522,775496,social_entertainment,2026-08-02T10:17:41+00:00,20,2026-08-02T10:39:06.534308+00:00,20.98,7107,176,69,telegram
tweetychannel,409522,775496,social_entertainment,2026-08-02T10:17:41+00:00,30,2026-08-02T10:48:21.353138+00:00,30.47,8121,197,69,telegram
tweetychannel,409523,775496,social_entertainment,2026-08-02T10:19:08+00:00,5,2026-08-02T10:24:23.973964+00:00,5.05,2023,33,36,telegram
tweetychannel,409523,775496,social_entertainment,2026-08-02T10:19:08+00:00,10,2026-08-02T10:29:36.580064+00:00,10.27,4068,46,36,telegram
tweetychannel,409523,775496,social_entertainment,2026-08-02T10:19:08+00:00,20,2026-08-02T10:40:25.524694+00:00,21.08,7077,54,36,telegram
tweetychannel,409523,775496,social_entertainment,2026-08-02T10:19:08+00:00,30,2026-08-02T10:49:39.747426+00:00,30.32,8093,62,70,telegram
digiato,111000,111087,technology,2026-08-02T10:20:11+00:00,5,2026-08-02T10:25:32.371990+00:00,5.31,933,26,12,telegram
digiato,111000,111087,technology,2026-08-02T10:20:11+00:00,10,2026-08-02T10:30:44.708003+00:00,10.52,1333,37,17,telegram
digiato,111000,111087,technology,2026-08-02T10:20:11+00:00,20,2026-08-02T10:40:15.198350+00:00,20.03,1834,50,17,telegram
digiato,111000,111087,technology,2026-08-02T10:20:11+00:00,30,2026-08-02T10:50:47.902635+00:00,30.59,2487,57,19,telegram
tweetychannel,409524,775496,social_entertainment,2026-08-02T10:21:07+00:00,5,2026-08-02T10:27:01.272533+00:00,5.71,3061,83,2,telegram
tweetychannel,409524,775496,social_entertainment,2026-08-02T10:21:07+00:00,10,2026-08-02T10:32:18.158344+00:00,10.89,4067,100,3,telegram
tweetychannel,409524,775496,social_entertainment,2026-08-02T10:21:07+00:00,20,2026-08-02T10:41:48.422906+00:00,20.42,7079,124,3,telegram
tweetychannel,409524,775496,social_entertainment,2026-08-02T10:21:07+00:00,30,2026-08-02T10:52:15.488402+00:00,30.95,8099,141,3,telegram
khabarfouri,555858,4823154,general_news,2026-08-02T10:21:12+00:00,5,2026-08-02T10:26:52.563459+00:00,5.62,2055,0,0,telegram
khabarfouri,555858,4823154,general_news,2026-08-02T10:21:12+00:00,10,2026-08-02T10:32:03.609257+00:00,10.81,5108,0,0,telegram
khabarfouri,555858,4823154,general_news,2026-08-02T10:21:12+00:00,20,2026-08-02T10:41:35.121443+00:00,20.33,7152,0,0,telegram
khabarfouri,555858,4823154,general_news,2026-08-02T10:21:12+00:00,30,2026-08-02T10:52:06.960352+00:00,30.86,9170,0,0,telegram
khabarfouri,555859,4823154,general_news,2026-08-02T10:22:08+00:00,5,2026-08-02T10:28:09.915900+00:00,5.98,2050,0,0,telegram
khabarfouri,555859,4823154,general_news,2026-08-02T10:22:08+00:00,10,2026-08-02T10:33:26.992763+00:00,11.26,5112,0,0,telegram
khabarfouri,555859,4823154,general_news,2026-08-02T10:22:08+00:00,20,2026-08-02T10:43:01.881759+00:00,20.84,8162,0,0,telegram
khabarfouri,555859,4823154,general_news,2026-08-02T10:22:08+00:00,30,2026-08-02T10:53:24.324334+00:00,31.22,10177,0,0,telegram
thezoomit,98235,129324,technology,2026-08-02T10:23:21+00:00,5,2026-08-02T10:29:24.604966+00:00,6.06,812,6,3,telegram
thezoomit,98235,129324,technology,2026-08-02T10:23:21+00:00,10,2026-08-02T10:33:23.947550+00:00,10.04,1089,11,7,telegram
thezoomit,98235,129324,technology,2026-08-02T10:23:21+00:00,20,2026-08-02T10:44:16.450085+00:00,20.92,1611,12,7,telegram
thezoomit,98235,129324,technology,2026-08-02T10:23:21+00:00,30,2026-08-02T10:53:21.355136+00:00,30.0,2043,15,12,telegram
tweetychannel,409525,775496,social_entertainment,2026-08-02T10:24:59+00:00,5,2026-08-02T10:30:54.966518+00:00,5.72,3058,158,1,telegram
tweetychannel,409525,775496,social_entertainment,2026-08-02T10:24:59+00:00,10,2026-08-02T10:36:16.290999+00:00,11.09,4062,204,1,telegram
tweetychannel,409525,775496,social_entertainment,2026-08-02T10:24:59+00:00,20,2026-08-02T10:45:46.450634+00:00,20.58,7088,252,1,telegram
tweetychannel,409525,775496,social_entertainment,2026-08-02T10:24:59+00:00,30,2026-08-02T10:56:16.566245+00:00,31.09,8099,303,36,telegram
khabarfouri,555860,4823154,general_news,2026-08-02T10:26:12+00:00,5,2026-08-02T10:32:03.607198+00:00,5.81,3069,0,0,telegram
khabarfouri,555860,4823154,general_news,2026-08-02T10:26:12+00:00,10,2026-08-02T10:37:25.023645+00:00,11.16,5125,0,0,telegram
